id,name,type,year,component,variable,value
310M200US30340,"Lewiston-Auburn, ME Metro Area",metro,2009,goods,total_rank,384
310M200US30340,"Lewiston-Auburn, ME Metro Area",metro,2010,goods,total_rank,384
310M200US30340,"Lewiston-Auburn, ME Metro Area",metro,2011,goods,total_rank,384
310M200US30340,"Lewiston-Auburn, ME Metro Area",metro,2012,goods,total_rank,384
310M200US30340,"Lewiston-Auburn, ME Metro Area",metro,2013,goods,total_rank,384
310M200US30340,"Lewiston-Auburn, ME Metro Area",metro,2014,goods,total_rank,384
310M200US30340,"Lewiston-Auburn, ME Metro Area",metro,2015,goods,total_rank,384
310M200US30340,"Lewiston-Auburn, ME Metro Area",metro,2016,goods,total_rank,384
310M200US30340,"Lewiston-Auburn, ME Metro Area",metro,2017,goods,total_rank,384
310M200US30460,"Lexington-Fayette, KY Metro Area",metro,2008,goods,total_rank,384
310M200US30460,"Lexington-Fayette, KY Metro Area",metro,2009,goods,total_rank,384
310M200US30460,"Lexington-Fayette, KY Metro Area",metro,2010,goods,total_rank,384
310M200US30460,"Lexington-Fayette, KY Metro Area",metro,2011,goods,total_rank,384
310M200US30460,"Lexington-Fayette, KY Metro Area",metro,2012,goods,total_rank,384
310M200US30460,"Lexington-Fayette, KY Metro Area",metro,2013,goods,total_rank,384
310M200US30460,"Lexington-Fayette, KY Metro Area",metro,2014,goods,total_rank,384
310M200US30460,"Lexington-Fayette, KY Metro Area",metro,2015,goods,total_rank,384
310M200US30460,"Lexington-Fayette, KY Metro Area",metro,2016,goods,total_rank,384
310M200US30460,"Lexington-Fayette, KY Metro Area",metro,2017,goods,total_rank,384
310M200US30620,"Lima, OH Metro Area",metro,2008,goods,total_rank,384
310M200US30620,"Lima, OH Metro Area",metro,2009,goods,total_rank,384
310M200US30620,"Lima, OH Metro Area",metro,2010,goods,total_rank,384
310M200US30620,"Lima, OH Metro Area",metro,2011,goods,total_rank,384
310M200US30620,"Lima, OH Metro Area",metro,2012,goods,total_rank,384
310M200US30620,"Lima, OH Metro Area",metro,2013,goods,total_rank,384
310M200US30620,"Lima, OH Metro Area",metro,2014,goods,total_rank,384
310M200US30620,"Lima, OH Metro Area",metro,2015,goods,total_rank,384
310M200US30620,"Lima, OH Metro Area",metro,2016,goods,total_rank,384
310M200US30620,"Lima, OH Metro Area",metro,2017,goods,total_rank,384
310M200US30700,"Lincoln, NE Metro Area",metro,2008,goods,total_rank,384
310M200US30700,"Lincoln, NE Metro Area",metro,2009,goods,total_rank,384
310M200US30700,"Lincoln, NE Metro Area",metro,2010,goods,total_rank,384
310M200US30700,"Lincoln, NE Metro Area",metro,2011,goods,total_rank,384
310M200US30700,"Lincoln, NE Metro Area",metro,2012,goods,total_rank,384
310M200US30700,"Lincoln, NE Metro Area",metro,2013,goods,total_rank,384
310M200US30700,"Lincoln, NE Metro Area",metro,2014,goods,total_rank,384
310M200US30700,"Lincoln, NE Metro Area",metro,2015,goods,total_rank,384
310M200US30700,"Lincoln, NE Metro Area",metro,2016,goods,total_rank,384
310M200US30700,"Lincoln, NE Metro Area",metro,2017,goods,total_rank,384
310M200US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",metro,2008,goods,total_rank,384
310M200US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",metro,2009,goods,total_rank,384
310M200US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",metro,2010,goods,total_rank,384
310M200US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",metro,2011,goods,total_rank,384
310M200US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",metro,2012,goods,total_rank,384
310M200US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",metro,2013,goods,total_rank,384
310M200US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",metro,2014,goods,total_rank,384
310M200US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",metro,2015,goods,total_rank,384
310M200US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",metro,2016,goods,total_rank,384
310M200US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",metro,2017,goods,total_rank,384
310M200US30860,"Logan, UT-ID Metro Area",metro,2008,goods,total_rank,384
310M200US30860,"Logan, UT-ID Metro Area",metro,2009,goods,total_rank,384
310M200US30860,"Logan, UT-ID Metro Area",metro,2010,goods,total_rank,384
310M200US30860,"Logan, UT-ID Metro Area",metro,2011,goods,total_rank,384
310M200US30860,"Logan, UT-ID Metro Area",metro,2012,goods,total_rank,384
310M200US30860,"Logan, UT-ID Metro Area",metro,2013,goods,total_rank,384
310M200US30860,"Logan, UT-ID Metro Area",metro,2014,goods,total_rank,384
310M200US30860,"Logan, UT-ID Metro Area",metro,2015,goods,total_rank,384
310M200US30860,"Logan, UT-ID Metro Area",metro,2016,goods,total_rank,384
310M200US30860,"Logan, UT-ID Metro Area",metro,2017,goods,total_rank,384
310M200US30980,"Longview, TX Metro Area",metro,2008,goods,total_rank,384
310M200US30980,"Longview, TX Metro Area",metro,2009,goods,total_rank,384
310M200US30980,"Longview, TX Metro Area",metro,2010,goods,total_rank,384
310M200US30980,"Longview, TX Metro Area",metro,2011,goods,total_rank,384
310M200US30980,"Longview, TX Metro Area",metro,2012,goods,total_rank,384
310M200US30980,"Longview, TX Metro Area",metro,2013,goods,total_rank,384
310M200US30980,"Longview, TX Metro Area",metro,2014,goods,total_rank,384
310M200US30980,"Longview, TX Metro Area",metro,2015,goods,total_rank,384
310M200US30980,"Longview, TX Metro Area",metro,2016,goods,total_rank,384
310M200US30980,"Longview, TX Metro Area",metro,2017,goods,total_rank,384
310M200US31020,"Longview, WA Metro Area",metro,2008,goods,total_rank,384
310M200US31020,"Longview, WA Metro Area",metro,2009,goods,total_rank,384
310M200US31020,"Longview, WA Metro Area",metro,2010,goods,total_rank,384
310M200US31020,"Longview, WA Metro Area",metro,2011,goods,total_rank,384
310M200US31020,"Longview, WA Metro Area",metro,2012,goods,total_rank,384
310M200US31020,"Longview, WA Metro Area",metro,2013,goods,total_rank,384
310M200US31020,"Longview, WA Metro Area",metro,2014,goods,total_rank,384
310M200US31020,"Longview, WA Metro Area",metro,2015,goods,total_rank,384
310M200US31020,"Longview, WA Metro Area",metro,2016,goods,total_rank,384
310M200US31020,"Longview, WA Metro Area",metro,2017,goods,total_rank,384
310M200US31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",metro,2008,goods,total_rank,384
310M200US31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",metro,2009,goods,total_rank,384
310M200US31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",metro,2010,goods,total_rank,384
310M200US31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",metro,2011,goods,total_rank,384
310M200US31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",metro,2012,goods,total_rank,384
310M200US31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",metro,2013,goods,total_rank,384
310M200US31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",metro,2014,goods,total_rank,384
310M200US31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",metro,2015,goods,total_rank,384
310M200US31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",metro,2016,goods,total_rank,384
310M200US31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",metro,2017,goods,total_rank,384
310M200US31140,"Louisville/Jefferson County, KY-IN Metro Area",metro,2008,goods,total_rank,384
310M200US31140,"Louisville/Jefferson County, KY-IN Metro Area",metro,2009,goods,total_rank,384
310M200US31140,"Louisville/Jefferson County, KY-IN Metro Area",metro,2010,goods,total_rank,384
310M200US31140,"Louisville/Jefferson County, KY-IN Metro Area",metro,2011,goods,total_rank,384
310M200US31140,"Louisville/Jefferson County, KY-IN Metro Area",metro,2012,goods,total_rank,384
310M200US31140,"Louisville/Jefferson County, KY-IN Metro Area",metro,2013,goods,total_rank,384
310M200US31140,"Louisville/Jefferson County, KY-IN Metro Area",metro,2014,goods,total_rank,384
310M200US31140,"Louisville/Jefferson County, KY-IN Metro Area",metro,2015,goods,total_rank,384
310M200US31140,"Louisville/Jefferson County, KY-IN Metro Area",metro,2016,goods,total_rank,384
310M200US31140,"Louisville/Jefferson County, KY-IN Metro Area",metro,2017,goods,total_rank,384
310M200US31180,"Lubbock, TX Metro Area",metro,2008,goods,total_rank,384
310M200US31180,"Lubbock, TX Metro Area",metro,2009,goods,total_rank,384
310M200US31180,"Lubbock, TX Metro Area",metro,2010,goods,total_rank,384
310M200US31180,"Lubbock, TX Metro Area",metro,2011,goods,total_rank,384
310M200US31180,"Lubbock, TX Metro Area",metro,2012,goods,total_rank,384
310M200US31180,"Lubbock, TX Metro Area",metro,2013,goods,total_rank,384
310M200US31180,"Lubbock, TX Metro Area",metro,2014,goods,total_rank,384
310M200US31180,"Lubbock, TX Metro Area",metro,2015,goods,total_rank,384
310M200US31180,"Lubbock, TX Metro Area",metro,2016,goods,total_rank,384
310M200US31180,"Lubbock, TX Metro Area",metro,2017,goods,total_rank,384
310M200US31340,"Lynchburg, VA Metro Area",metro,2008,goods,total_rank,384
310M200US31340,"Lynchburg, VA Metro Area",metro,2009,goods,total_rank,384
310M200US31340,"Lynchburg, VA Metro Area",metro,2010,goods,total_rank,384
310M200US31340,"Lynchburg, VA Metro Area",metro,2011,goods,total_rank,384
310M200US31340,"Lynchburg, VA Metro Area",metro,2012,goods,total_rank,384
310M200US31340,"Lynchburg, VA Metro Area",metro,2013,goods,total_rank,384
310M200US31340,"Lynchburg, VA Metro Area",metro,2014,goods,total_rank,384
310M200US31340,"Lynchburg, VA Metro Area",metro,2015,goods,total_rank,384
310M200US31340,"Lynchburg, VA Metro Area",metro,2016,goods,total_rank,384
310M200US31340,"Lynchburg, VA Metro Area",metro,2017,goods,total_rank,384
310M200US31420,"Macon-Bibb County, GA Metro Area",metro,2008,goods,total_rank,384
310M200US31420,"Macon-Bibb County, GA Metro Area",metro,2009,goods,total_rank,384
310M200US31420,"Macon-Bibb County, GA Metro Area",metro,2010,goods,total_rank,384
310M200US31420,"Macon-Bibb County, GA Metro Area",metro,2011,goods,total_rank,384
310M200US31420,"Macon-Bibb County, GA Metro Area",metro,2012,goods,total_rank,384
310M200US31420,"Macon-Bibb County, GA Metro Area",metro,2013,goods,total_rank,384
310M200US31420,"Macon-Bibb County, GA Metro Area",metro,2014,goods,total_rank,384
310M200US31420,"Macon-Bibb County, GA Metro Area",metro,2015,goods,total_rank,384
310M200US31420,"Macon-Bibb County, GA Metro Area",metro,2016,goods,total_rank,384
310M200US31420,"Macon-Bibb County, GA Metro Area",metro,2017,goods,total_rank,384
310M200US31460,"Madera, CA Metro Area",metro,2008,goods,total_rank,384
310M200US31460,"Madera, CA Metro Area",metro,2009,goods,total_rank,384
310M200US31460,"Madera, CA Metro Area",metro,2010,goods,total_rank,384
310M200US31460,"Madera, CA Metro Area",metro,2011,goods,total_rank,384
310M200US31460,"Madera, CA Metro Area",metro,2012,goods,total_rank,384
310M200US31460,"Madera, CA Metro Area",metro,2013,goods,total_rank,384
310M200US31460,"Madera, CA Metro Area",metro,2014,goods,total_rank,384
310M200US31460,"Madera, CA Metro Area",metro,2015,goods,total_rank,384
310M200US31460,"Madera, CA Metro Area",metro,2016,goods,total_rank,384
310M200US31460,"Madera, CA Metro Area",metro,2017,goods,total_rank,384
310M200US31540,"Madison, WI Metro Area",metro,2008,goods,total_rank,384
310M200US31540,"Madison, WI Metro Area",metro,2009,goods,total_rank,384
310M200US31540,"Madison, WI Metro Area",metro,2010,goods,total_rank,384
310M200US31540,"Madison, WI Metro Area",metro,2011,goods,total_rank,384
310M200US31540,"Madison, WI Metro Area",metro,2012,goods,total_rank,384
310M200US31540,"Madison, WI Metro Area",metro,2013,goods,total_rank,384
310M200US31540,"Madison, WI Metro Area",metro,2014,goods,total_rank,384
310M200US31540,"Madison, WI Metro Area",metro,2015,goods,total_rank,384
310M200US31540,"Madison, WI Metro Area",metro,2016,goods,total_rank,384
310M200US31540,"Madison, WI Metro Area",metro,2017,goods,total_rank,384
310M200US31700,"Manchester-Nashua, NH Metro Area",metro,2008,goods,total_rank,384
310M200US31700,"Manchester-Nashua, NH Metro Area",metro,2009,goods,total_rank,384
310M200US31700,"Manchester-Nashua, NH Metro Area",metro,2010,goods,total_rank,384
310M200US31700,"Manchester-Nashua, NH Metro Area",metro,2011,goods,total_rank,384
310M200US31700,"Manchester-Nashua, NH Metro Area",metro,2012,goods,total_rank,384
310M200US31700,"Manchester-Nashua, NH Metro Area",metro,2013,goods,total_rank,384
310M200US31700,"Manchester-Nashua, NH Metro Area",metro,2014,goods,total_rank,384
310M200US31700,"Manchester-Nashua, NH Metro Area",metro,2015,goods,total_rank,384
310M200US31700,"Manchester-Nashua, NH Metro Area",metro,2016,goods,total_rank,384
310M200US31700,"Manchester-Nashua, NH Metro Area",metro,2017,goods,total_rank,384
310M200US31740,"Manhattan, KS Metro Area",metro,2008,goods,total_rank,384
310M200US31740,"Manhattan, KS Metro Area",metro,2009,goods,total_rank,384
310M200US31740,"Manhattan, KS Metro Area",metro,2010,goods,total_rank,384
310M200US31740,"Manhattan, KS Metro Area",metro,2011,goods,total_rank,384
310M200US31740,"Manhattan, KS Metro Area",metro,2012,goods,total_rank,384
310M200US31740,"Manhattan, KS Metro Area",metro,2013,goods,total_rank,384
310M200US31740,"Manhattan, KS Metro Area",metro,2014,goods,total_rank,384
310M200US31740,"Manhattan, KS Metro Area",metro,2015,goods,total_rank,384
310M200US31740,"Manhattan, KS Metro Area",metro,2016,goods,total_rank,384
310M200US31740,"Manhattan, KS Metro Area",metro,2017,goods,total_rank,384
310M200US31860,"Mankato, MN Metro Area",metro,2008,goods,total_rank,384
310M200US31860,"Mankato, MN Metro Area",metro,2009,goods,total_rank,384
310M200US31860,"Mankato, MN Metro Area",metro,2010,goods,total_rank,384
310M200US31860,"Mankato, MN Metro Area",metro,2011,goods,total_rank,384
310M200US31860,"Mankato, MN Metro Area",metro,2012,goods,total_rank,384
310M200US31860,"Mankato, MN Metro Area",metro,2013,goods,total_rank,384
310M200US31860,"Mankato, MN Metro Area",metro,2014,goods,total_rank,384
310M200US31860,"Mankato, MN Metro Area",metro,2015,goods,total_rank,384
310M200US31860,"Mankato, MN Metro Area",metro,2016,goods,total_rank,384
310M200US31860,"Mankato, MN Metro Area",metro,2017,goods,total_rank,384
310M200US31900,"Mansfield, OH Metro Area",metro,2008,goods,total_rank,384
310M200US31900,"Mansfield, OH Metro Area",metro,2009,goods,total_rank,384
310M200US31900,"Mansfield, OH Metro Area",metro,2010,goods,total_rank,384
310M200US31900,"Mansfield, OH Metro Area",metro,2011,goods,total_rank,384
310M200US31900,"Mansfield, OH Metro Area",metro,2012,goods,total_rank,384
310M200US31900,"Mansfield, OH Metro Area",metro,2013,goods,total_rank,384
310M200US31900,"Mansfield, OH Metro Area",metro,2014,goods,total_rank,384
310M200US31900,"Mansfield, OH Metro Area",metro,2015,goods,total_rank,384
310M200US31900,"Mansfield, OH Metro Area",metro,2016,goods,total_rank,384
310M200US31900,"Mansfield, OH Metro Area",metro,2017,goods,total_rank,384
310M200US32580,"McAllen-Edinburg-Mission, TX Metro Area",metro,2008,goods,total_rank,384
310M200US32580,"McAllen-Edinburg-Mission, TX Metro Area",metro,2009,goods,total_rank,384
310M200US32580,"McAllen-Edinburg-Mission, TX Metro Area",metro,2010,goods,total_rank,384
310M200US32580,"McAllen-Edinburg-Mission, TX Metro Area",metro,2011,goods,total_rank,384
310M200US32580,"McAllen-Edinburg-Mission, TX Metro Area",metro,2012,goods,total_rank,384
310M200US32580,"McAllen-Edinburg-Mission, TX Metro Area",metro,2013,goods,total_rank,384
310M200US32580,"McAllen-Edinburg-Mission, TX Metro Area",metro,2014,goods,total_rank,384
310M200US32580,"McAllen-Edinburg-Mission, TX Metro Area",metro,2015,goods,total_rank,384
310M200US32580,"McAllen-Edinburg-Mission, TX Metro Area",metro,2016,goods,total_rank,384
310M200US32580,"McAllen-Edinburg-Mission, TX Metro Area",metro,2017,goods,total_rank,384
310M200US32780,"Medford, OR Metro Area",metro,2008,goods,total_rank,384
310M200US32780,"Medford, OR Metro Area",metro,2009,goods,total_rank,384
310M200US32780,"Medford, OR Metro Area",metro,2010,goods,total_rank,384
310M200US32780,"Medford, OR Metro Area",metro,2011,goods,total_rank,384
310M200US32780,"Medford, OR Metro Area",metro,2012,goods,total_rank,384
310M200US32780,"Medford, OR Metro Area",metro,2013,goods,total_rank,384
310M200US32780,"Medford, OR Metro Area",metro,2014,goods,total_rank,384
310M200US32780,"Medford, OR Metro Area",metro,2015,goods,total_rank,384
310M200US32780,"Medford, OR Metro Area",metro,2016,goods,total_rank,384
310M200US32780,"Medford, OR Metro Area",metro,2017,goods,total_rank,384
310M200US32820,"Memphis, TN-MS-AR Metro Area",metro,2008,goods,total_rank,384
310M200US32820,"Memphis, TN-MS-AR Metro Area",metro,2009,goods,total_rank,384
310M200US32820,"Memphis, TN-MS-AR Metro Area",metro,2010,goods,total_rank,384
310M200US32820,"Memphis, TN-MS-AR Metro Area",metro,2011,goods,total_rank,384
310M200US32820,"Memphis, TN-MS-AR Metro Area",metro,2012,goods,total_rank,384
310M200US32820,"Memphis, TN-MS-AR Metro Area",metro,2013,goods,total_rank,384
310M200US32820,"Memphis, TN-MS-AR Metro Area",metro,2014,goods,total_rank,384
310M200US32820,"Memphis, TN-MS-AR Metro Area",metro,2015,goods,total_rank,384
310M200US32820,"Memphis, TN-MS-AR Metro Area",metro,2016,goods,total_rank,384
310M200US32820,"Memphis, TN-MS-AR Metro Area",metro,2017,goods,total_rank,384
310M200US32900,"Merced, CA Metro Area",metro,2008,goods,total_rank,384
310M200US32900,"Merced, CA Metro Area",metro,2009,goods,total_rank,384
310M200US32900,"Merced, CA Metro Area",metro,2010,goods,total_rank,384
310M200US32900,"Merced, CA Metro Area",metro,2011,goods,total_rank,384
310M200US32900,"Merced, CA Metro Area",metro,2012,goods,total_rank,384
310M200US32900,"Merced, CA Metro Area",metro,2013,goods,total_rank,384
310M200US32900,"Merced, CA Metro Area",metro,2014,goods,total_rank,384
310M200US32900,"Merced, CA Metro Area",metro,2015,goods,total_rank,384
310M200US32900,"Merced, CA Metro Area",metro,2016,goods,total_rank,384
310M200US32900,"Merced, CA Metro Area",metro,2017,goods,total_rank,384
310M200US33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",metro,2008,goods,total_rank,384
310M200US33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",metro,2009,goods,total_rank,384
310M200US33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",metro,2010,goods,total_rank,384
310M200US33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",metro,2011,goods,total_rank,384
310M200US33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",metro,2012,goods,total_rank,384
310M200US33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",metro,2013,goods,total_rank,384
310M200US33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",metro,2014,goods,total_rank,384
310M200US33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",metro,2015,goods,total_rank,384
310M200US33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",metro,2016,goods,total_rank,384
310M200US33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",metro,2017,goods,total_rank,384
310M200US33140,"Michigan City-La Porte, IN Metro Area",metro,2008,goods,total_rank,384
310M200US33140,"Michigan City-La Porte, IN Metro Area",metro,2009,goods,total_rank,384
310M200US33140,"Michigan City-La Porte, IN Metro Area",metro,2010,goods,total_rank,384
310M200US33140,"Michigan City-La Porte, IN Metro Area",metro,2011,goods,total_rank,384
310M200US33140,"Michigan City-La Porte, IN Metro Area",metro,2012,goods,total_rank,384
310M200US33140,"Michigan City-La Porte, IN Metro Area",metro,2013,goods,total_rank,384
310M200US33140,"Michigan City-La Porte, IN Metro Area",metro,2014,goods,total_rank,384
310M200US33140,"Michigan City-La Porte, IN Metro Area",metro,2015,goods,total_rank,384
310M200US33140,"Michigan City-La Porte, IN Metro Area",metro,2016,goods,total_rank,384
310M200US33140,"Michigan City-La Porte, IN Metro Area",metro,2017,goods,total_rank,384
310M200US33220,"Midland, MI Metro Area",metro,2008,goods,total_rank,384
310M200US33220,"Midland, MI Metro Area",metro,2009,goods,total_rank,384
310M200US33220,"Midland, MI Metro Area",metro,2010,goods,total_rank,384
310M200US33220,"Midland, MI Metro Area",metro,2011,goods,total_rank,384
310M200US33220,"Midland, MI Metro Area",metro,2012,goods,total_rank,384
310M200US33220,"Midland, MI Metro Area",metro,2013,goods,total_rank,384
310M200US33220,"Midland, MI Metro Area",metro,2014,goods,total_rank,384
310M200US33220,"Midland, MI Metro Area",metro,2015,goods,total_rank,384
310M200US33220,"Midland, MI Metro Area",metro,2016,goods,total_rank,384
310M200US33220,"Midland, MI Metro Area",metro,2017,goods,total_rank,384
310M200US33260,"Midland, TX Metro Area",metro,2008,goods,total_rank,384
310M200US33260,"Midland, TX Metro Area",metro,2009,goods,total_rank,384
310M200US33260,"Midland, TX Metro Area",metro,2010,goods,total_rank,384
310M200US33260,"Midland, TX Metro Area",metro,2011,goods,total_rank,384
310M200US33260,"Midland, TX Metro Area",metro,2012,goods,total_rank,384
310M200US33260,"Midland, TX Metro Area",metro,2013,goods,total_rank,384
310M200US33260,"Midland, TX Metro Area",metro,2014,goods,total_rank,384
310M200US33260,"Midland, TX Metro Area",metro,2015,goods,total_rank,384
310M200US33260,"Midland, TX Metro Area",metro,2016,goods,total_rank,384
310M200US33260,"Midland, TX Metro Area",metro,2017,goods,total_rank,384
310M200US33340,"Milwaukee-Waukesha, WI Metro Area",metro,2008,goods,total_rank,384
310M200US33340,"Milwaukee-Waukesha, WI Metro Area",metro,2009,goods,total_rank,384
310M200US33340,"Milwaukee-Waukesha, WI Metro Area",metro,2010,goods,total_rank,384
310M200US33340,"Milwaukee-Waukesha, WI Metro Area",metro,2011,goods,total_rank,384
310M200US33340,"Milwaukee-Waukesha, WI Metro Area",metro,2012,goods,total_rank,384
310M200US33340,"Milwaukee-Waukesha, WI Metro Area",metro,2013,goods,total_rank,384
310M200US33340,"Milwaukee-Waukesha, WI Metro Area",metro,2014,goods,total_rank,384
310M200US33340,"Milwaukee-Waukesha, WI Metro Area",metro,2015,goods,total_rank,384
310M200US33340,"Milwaukee-Waukesha, WI Metro Area",metro,2016,goods,total_rank,384
310M200US33340,"Milwaukee-Waukesha, WI Metro Area",metro,2017,goods,total_rank,384
310M200US33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",metro,2008,goods,total_rank,384
310M200US33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",metro,2009,goods,total_rank,384
310M200US33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",metro,2010,goods,total_rank,384
310M200US33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",metro,2011,goods,total_rank,384
310M200US33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",metro,2012,goods,total_rank,384
310M200US33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",metro,2013,goods,total_rank,384
310M200US33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",metro,2014,goods,total_rank,384
310M200US33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",metro,2015,goods,total_rank,384
310M200US33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",metro,2016,goods,total_rank,384
310M200US33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",metro,2017,goods,total_rank,384
310M200US33540,"Missoula, MT Metro Area",metro,2008,goods,total_rank,384
310M200US33540,"Missoula, MT Metro Area",metro,2009,goods,total_rank,384
310M200US33540,"Missoula, MT Metro Area",metro,2010,goods,total_rank,384
310M200US33540,"Missoula, MT Metro Area",metro,2011,goods,total_rank,384
310M200US33540,"Missoula, MT Metro Area",metro,2012,goods,total_rank,384
310M200US33540,"Missoula, MT Metro Area",metro,2013,goods,total_rank,384
310M200US33540,"Missoula, MT Metro Area",metro,2014,goods,total_rank,384
310M200US33540,"Missoula, MT Metro Area",metro,2015,goods,total_rank,384
310M200US33540,"Missoula, MT Metro Area",metro,2016,goods,total_rank,384
310M200US33540,"Missoula, MT Metro Area",metro,2017,goods,total_rank,384
310M200US33660,"Mobile, AL Metro Area",metro,2008,goods,total_rank,384
310M200US33660,"Mobile, AL Metro Area",metro,2009,goods,total_rank,384
310M200US33660,"Mobile, AL Metro Area",metro,2010,goods,total_rank,384
310M200US33660,"Mobile, AL Metro Area",metro,2011,goods,total_rank,384
310M200US33660,"Mobile, AL Metro Area",metro,2012,goods,total_rank,384
310M200US33660,"Mobile, AL Metro Area",metro,2013,goods,total_rank,384
310M200US33660,"Mobile, AL Metro Area",metro,2014,goods,total_rank,384
310M200US33660,"Mobile, AL Metro Area",metro,2015,goods,total_rank,384
310M200US33660,"Mobile, AL Metro Area",metro,2016,goods,total_rank,384
310M200US33660,"Mobile, AL Metro Area",metro,2017,goods,total_rank,384
310M200US33700,"Modesto, CA Metro Area",metro,2008,goods,total_rank,384
310M200US33700,"Modesto, CA Metro Area",metro,2009,goods,total_rank,384
310M200US33700,"Modesto, CA Metro Area",metro,2010,goods,total_rank,384
310M200US33700,"Modesto, CA Metro Area",metro,2011,goods,total_rank,384
310M200US33700,"Modesto, CA Metro Area",metro,2012,goods,total_rank,384
310M200US33700,"Modesto, CA Metro Area",metro,2013,goods,total_rank,384
310M200US33700,"Modesto, CA Metro Area",metro,2014,goods,total_rank,384
310M200US33700,"Modesto, CA Metro Area",metro,2015,goods,total_rank,384
310M200US33700,"Modesto, CA Metro Area",metro,2016,goods,total_rank,384
310M200US33700,"Modesto, CA Metro Area",metro,2017,goods,total_rank,384
310M200US33740,"Monroe, LA Metro Area",metro,2008,goods,total_rank,384
310M200US33740,"Monroe, LA Metro Area",metro,2009,goods,total_rank,384
310M200US33740,"Monroe, LA Metro Area",metro,2010,goods,total_rank,384
310M200US33740,"Monroe, LA Metro Area",metro,2011,goods,total_rank,384
310M200US33740,"Monroe, LA Metro Area",metro,2012,goods,total_rank,384
310M200US33740,"Monroe, LA Metro Area",metro,2013,goods,total_rank,384
310M200US33740,"Monroe, LA Metro Area",metro,2014,goods,total_rank,384
310M200US33740,"Monroe, LA Metro Area",metro,2015,goods,total_rank,384
310M200US33740,"Monroe, LA Metro Area",metro,2016,goods,total_rank,384
310M200US33740,"Monroe, LA Metro Area",metro,2017,goods,total_rank,384
310M200US33780,"Monroe, MI Metro Area",metro,2008,goods,total_rank,384
310M200US33780,"Monroe, MI Metro Area",metro,2009,goods,total_rank,384
310M200US33780,"Monroe, MI Metro Area",metro,2010,goods,total_rank,384
310M200US33780,"Monroe, MI Metro Area",metro,2011,goods,total_rank,384
310M200US33780,"Monroe, MI Metro Area",metro,2012,goods,total_rank,384
310M200US33780,"Monroe, MI Metro Area",metro,2013,goods,total_rank,384
310M200US33780,"Monroe, MI Metro Area",metro,2014,goods,total_rank,384
310M200US33780,"Monroe, MI Metro Area",metro,2015,goods,total_rank,384
310M200US33780,"Monroe, MI Metro Area",metro,2016,goods,total_rank,384
310M200US33780,"Monroe, MI Metro Area",metro,2017,goods,total_rank,384
310M200US33860,"Montgomery, AL Metro Area",metro,2008,goods,total_rank,384
310M200US33860,"Montgomery, AL Metro Area",metro,2009,goods,total_rank,384
310M200US33860,"Montgomery, AL Metro Area",metro,2010,goods,total_rank,384
310M200US33860,"Montgomery, AL Metro Area",metro,2011,goods,total_rank,384
310M200US33860,"Montgomery, AL Metro Area",metro,2012,goods,total_rank,384
310M200US33860,"Montgomery, AL Metro Area",metro,2013,goods,total_rank,384
